Score, Time, Instance
39186.17417842985 ,  0.21133971214294434
43489.058745199975 ,  0.19225311279296875
39098.48128397242 ,  0.19260382652282715
34747.09034787106 ,  0.22768688201904297
31719.524982352974 ,  0.2326669692993164
35098.96558049166 ,  0.22993803024291992
28566.853990738455 ,  0.2689077854156494
28167.255255712706 ,  0.2663440704345703
27453.239496998467 ,  0.26440978050231934
76182.3638660399 ,  0.2869548797607422
67020.81393162531 ,  0.28960084915161133
57299.78311765347 ,  0.2880229949951172
54456.83472173561 ,  0.37387800216674805
57923.3258448533 ,  0.37238311767578125
55638.98071430303 ,  0.37407803535461426
47164.09425727518 ,  0.46060919761657715
47645.7857431242 ,  0.4601171016693115
49053.557974428724 ,  0.4658839702606201
136250.80174092017 ,  0.4307687282562256
105367.05556597796 ,  0.4300088882446289
110407.56711860035 ,  0.4339768886566162
84153.0597120825 ,  0.584526777267456
97712.39311352617 ,  0.596735954284668
97547.89049711618 ,  0.5776340961456299
77730.11341685266 ,  0.7586450576782227
81311.22851813052 ,  0.7550311088562012
80273.53818814733 ,  0.7535409927368164
98782.62593887055 ,  1.1097142696380615
99473.32007792027 ,  1.126946210861206
100516.90790881874 ,  1.1211130619049072
143967.08563499682 ,  0.617042064666748
152623.5862459532 ,  0.6162817478179932
156401.04799242463 ,  0.6172051429748535
119983.9993540917 ,  0.8706188201904297
136313.3799946076 ,  0.8623368740081787
116523.32151565574 ,  0.868743896484375
